LINE_ID,NAME,FROM_NODE,TO_NODE,R_PU,X_PU,B_PU,NUM_LINES
l_1669,Warrimoo to Katoomba North Tee,845,846,2.683250082677144e-05,0.05597794089627746,4.823864993163915e-05,1
l_1670,Chapel Street to Creek Road Tee,24,351,4.875077637166735e-06,0.009923153411536743,4.331897221034498e-06,1
l_1671,Chapel Street to Risdon,24,867,9.985744976766198e-06,0.020325846418831988,8.873134775337164e-06,1
l_1672,Risdon to Creek Road Tee,351,867,5.1106673395994616e-06,0.010402693007295242,4.5412375543026655e-06,1
l_1673,Creek Road to Creek Road Tee,26,351,1.649652562124222e-07,0.00033578450781774564,1.4658485220948184e-07,1
l_1674,Sydney North to Mount Colah Tee,789,166,1.0896029415945185e-05,0.02273128750046775,1.9588548679600102e-05,1
l_1680,Snuggery to Snuggery-Mayurra Tee,654,658,4.962347981511823e-08,0.0001035244622963659,8.921157541912483e-08,1
l_1681,Palmerston to Waddamana 220,423,711,1.6269154191999632e-05,0.036260016576098064,0.0002112451329323508,1
l_1682,Palmerston to Waddamana,190,711,6.914976771282387e-05,0.1407534001418023,6.144511100841732e-05,1
l_1683,Palmerston to Arthurs Lake,707,711,3.964732704924768e-05,0.08070158835371985,3.5229827840423346e-05,1
l_1687,Cullerin Range Wind Farm to Cullerin Range Tee,414,412,1.0281337156510327e-06,0.0021448917020347883,1.848347372180929e-06,1
l_1688,Molong to Manildra,82,85,2.585550809766084e-05,0.05393973947780661,4.648224226209008e-05,1
l_1689,Wellington to Dubbo,639,641,4.536962476645996e-05,0.09465007343367948,8.156412481893967e-05,1
l_1690,Wellington to Dubbo,639,641,4.598276027653199e-05,0.09592919622457406,8.266640110030336e-05,1
l_1694,Beaconsfield West to Clovelly,394,249,5.856381962468465e-06,0.012217579176742372,1.052842450941513e-05,1
l_1695,Beaconsfield West to Clovelly,394,249,5.8567082598006754e-06,0.0122182598979653,1.052901111678668e-05,1
l_1696,Eraring 132 to Rathmines,58,363,6.783849604810781e-06,0.01415246140040929,1.2195797491557581e-05,1
l_1697,Awaba to Newcastle,634,43,9.017183531791299e-06,0.018811640780418245,1.6210816970344977e-05,1
l_1698,Awaba to Rathmines,634,58,3.1636315950875777e-06,0.006599965601071289,5.68748019475847e-06,1
l_1699,Eraring Power Station to Eraring,909,255,8.194477830240822e-08,0.0001933425371271854,5.088209114851291e-06,1
l_1700,Eraring 500 to Eraring 330,57,255,1.347834658414464e-08,3.180114436628445e-05,8.369129475154617e-07,1
l_1703,Tomago to Tomago 132,44,42,4.6707001144702145e-06,0.009744010692107716,8.396841919885456e-06,2
l_1705,Tomago 132 to Beresfield,42,46,1.3112704134183797e-05,0.027355712453062224,2.357361874204994e-05,1
l_1708,Waddamana to Liapootah,427,423,1.2014245965641245e-05,0.026776853468983376,0.00015599772158665035,1
l_1709,Waddamana to Lindisfarne,423,22,3.44629438611984e-05,0.07680958093584825,0.0004474804941475695,2
l_1711,Lindisfarne to Mornington,866,20,1.0650030850757277e-07,0.00021677991169609994,9.463406017291544e-08,2
l_1712,Lindisfarne to Rokeby,20,235,7.018998262474352e-06,0.01428707432735818,6.236942533151026e-06,2
l_1715,Lindisfarne to Rokeby,22,20,8.857786764530624e-06,0.018029903007288427,7.870853497235089e-06,2
l_1717,Templers West to Templers,798,124,7.51589885058562e-08,0.00017286754175532997,2.308730331951844e-06,1
l_1718,Para to Brinkworth,123,168,7.441730960259002e-06,0.017116166184225182,0.00022859474737125263,1
l_1719,Templers West to Brinkworth,124,168,3.4093137843160065e-07,0.0007841506447646616,1.0472714310649066e-05,2
l_1721,Para to Brinkworth,168,495,2.2500298922668046e-05,0.051751246801554,0.0006911631414078906,1
l_1722,Roseworthy to Dorrien-Templers Line,293,798,9.277626930424852e-06,0.01935497758192087,1.6679034152738774e-05,1
l_1725,Torrens B Power Station to City West,637,409,4.051474470273627e-06,0.009318491987237278,0.0001244530053503904,1
l_1728,Red Cliffs to Wemen Terminal,808,806,2.1464638727430213e-05,0.0478394971779977,0.00027870535909916113,1
l_1729,Tarrone Terminal to McArthur Zone,618,621,9.503597451018132e-07,0.0023780753955286306,0.0002932408696004315,1
l_1731,Tarrone Terminal to Heywood Terminal,40,618,3.3306675431541463e-06,0.00833429506656148,0.0010277033005010336,1
l_1732,Parkes to North Parkes Mine,81,646,2.0618055956004226e-05,0.043013371178202524,3.7066510868801e-05,1
l_1733,Haymarket to City North,792,288,1.6513838865739457e-06,0.0034451156899796163,2.9688074816981286e-06,4
l_1737,Eraring Power Station to Eraring,909,255,7.565628792178308e-08,0.00017850531735458356,4.697736961088552e-06,1
l_1738,Eraring Power Station to Eraring,909,905,3.447737095947891e-08,8.627237001969867e-05,1.0638260189157257e-05,1
l_1739,Tomago 132 to Beresfield,464,46,4.38845137721039e-06,0.009155183611308165,7.889423766123971e-06,1
l_1740,Merrimac to Broadbeach,606,7,3.3564828862800544e-06,0.006832074703760348,2.9825040685868225e-06,2
l_1742,Jimboomba-SSJBB to Beaudesert-SSBDS,728,860,2.795864630943082e-05,0.05690943963481515,2.4843498148287542e-05,1
l_1743,Swanbank A Power Station to Blackstone,114,175,1.38289548845564e-06,0.0028148647273733706,1.228813481399998e-06,1
l_1744,Swanbank A Power Station to Blackstone,115,114,6.206058556456169e-07,0.0012632346748119815,5.514580446746304e-07,2
l_1746,SSQRT to Makerston Street-SSMST,791,231,6.470962952397784e-07,0.0013171555998917888,5.749969234787477e-07,1
l_1747,Swanbank A Power Station to Swanbank B Power Station,175,856,3.6015910598987325e-07,0.0007330989016569791,3.200302326414911e-07,2
l_1749,Blackstone to Bundamba Tee,115,343,1.0848398502056008e-05,0.022081765792749647,9.639671574757318e-06,1
l_1750,Blackstone to Bundamba Tee,343,591,2.2941269682324417e-06,0.0046696638588395074,2.0385156869341816e-06,1
l_1751,Abermain-T136 to Bundamba,741,591,8.35322098634223e-06,0.017002866312528273,7.422506362063372e-06,1
l_1752,South Pine to Griffin,233,320,1.4079977231170439e-05,0.028659599804250268,1.251118828855898e-05,2
l_1754,South Pine-H2 to Sandgate-SSSGT,319,233,1.3096991534516224e-05,0.026658745952225244,1.1637726710185469e-05,1
l_1756,Cooroy to Image Flat,387,384,2.9050178048309974e-05,0.05913123746135279,2.581341158520864e-05,1
l_1757,Callide A Power Station to Callide B Power Station,928,931,2.258712125748118e-06,0.004597577434545843,2.0070467608658826e-06,1
l_1758,Larcom Creek to Yarwun-H058,438,703,1.3216626166264537e-05,0.026902260598047616,1.1744031669281709e-05,1
l_1759,Larcom Creek to Yarwun-H058,438,703,1.3205828701112201e-05,0.026880282506386983,1.1734437256070518e-05,1
l_1760,Nebo to Mackay,840,889,8.525718340935538e-05,0.17786346508225287,0.00015327275870380725,1
l_1761,Woree to Cairns,148,149,1.672007755129259e-06,0.0034881411873976605,3.005884442280322e-06,1
l_1791,Raglan to Larcom Creek,225,438,5.813840215836461e-06,0.013371977008333704,0.0001785892747928245,1
l_1792,Calliope River-H67 to Gladstone-H7,440,616,6.163383357715157e-07,0.0014175934923085262,1.8932652485464795e-05,1
l_1793,Calliope River-H67 to Gladstone-H7,616,440,6.32428839417217e-07,0.0014546020506477702,1.942691983208186e-05,1
l_1794,Calliope River-H67 to Gladstone-H7,616,440,5.981146933758952e-07,0.0013756786618220346,1.8372859481410006e-05,1
l_1795,Calliope River-H67 to Gladstone-H7,440,616,5.960495571488863e-07,0.001370928797167788,1.830942272232514e-05,1
l_1796,Western Downs to Kogan Creek Power Station,815,813,4.801148010814754e-07,0.0011042759764766795,1.4748144248767531e-05,1
l_1797,Braemar to Kumbarilla Park,663,660,3.1345353820323287e-06,0.007209509292355796,9.628651285681452e-05,2
l_1803,Moranbah to Newlands,329,328,5.145969163108034e-05,0.10735516585883143,9.251266090356692e-05,1
l_1804,Goonyella Rivers to North Goonyella Tee,834,842,8.244431567045917e-06,0.017199526274608162,1.4821587104966676e-05,1
l_1805,Goonyella Rivers to Moranbah,836,842,2.9610107203966227e-05,0.0617725810090098,5.323214578737037e-05,1
l_1806,Ingham South to Yabula South,361,509,8.997591046258405e-05,0.1877076695340331,0.00016175594198639364,1
l_1808,Mowbray to St Leonards,700,701,7.830226615144886e-06,0.015938318470418916,6.95778394494036e-06,1
l_1809,Norwood to St Leonards,701,698,5.6740471518424995e-06,0.011549444858635908,5.041845672712224e-06,1
l_1810,Mulwala to Mulwala Tee,924,925,2.6862102104836768e-06,0.0056039695057944795,4.829186620467092e-06,1
l_1811,Mulwala to Finley,925,926,5.559105104507842e-05,0.11597400443042388,9.993989259547085e-05,1
l_1812,Corowa to Mulwala,925,6,3.778550466563519e-05,0.07882808839042693,6.792962548751026e-05,1
l_1813,Corowa to Corowa Tee,6,8,3.426935497354737e-06,0.007149269982873995,6.1608399031620755e-06,1
l_1814,Corowa to Albury,6,680,5.18245054722806e-05,0.1081162401907654,9.316851207783832e-05,1
l_1815,Molong to Orange North,133,85,2.8323442979271137e-05,0.05908834317414219,5.091902016723792e-05,1
l_1816,Wellington to Burrendong Tee,461,639,1.8448845128095866e-05,0.038487965354118185,3.316676993779576e-05,1
l_1817,Burrendong Tee to Burrendong Dam,461,467,8.57772181019771e-06,0.017894836102525603,1.542076611809054e-05,1
l_1818,Orange to Orange North,133,134,6.973786752064672e-07,0.0014548708118955098,1.2537260690032663e-06,1
l_1819,Orange to Orange North,133,134,6.34405979610031e-07,0.0013234972267446422,1.1405156814311412e-06,2
l_1820,Orange North to Burrendong Tee,133,461,6.792243263849394e-05,0.141699722449109,0.0001221088735525024,1
l_1821,Orange North to Mount Piper 132,844,133,9.209143115198085e-05,0.19212106703583262,0.0001655591604272605,1
l_1822,Mount Piper to Mount Piper 132,844,215,1.748826031381823e-06,0.0036483994113918096,3.14398599160748e-06,1
l_1823,Williamsdale to Canberra,693,501,7.540270247552039e-06,0.017790700157931813,0.00046819910428519347,1
l_1824,Beaconsfield West to Double Bay,915,249,6.350706595684717e-06,0.013248838815208313,1.141710622746481e-05,1
l_1826,Lane Cove to Mason Park,865,913,5.038841058662351e-07,0.0010512026023534683,9.058674458232733e-07,2
l_1828,Mason Park to 926 Tee,533,287,3.7082793714948154e-06,0.00773620933898611,6.666631321661302e-06,1
l_1829,927 Tee to Homebush Bay,628,533,9.243516285632234e-07,0.0019283815983139516,1.661771107801993e-06,1
l_1839,Sydney West to Guildford,712,957,9.170721651987725e-06,0.01913195187900604,1.6486843110402993e-05,1
l_1840,Wetherill Park to Guildford,181,957,4.3227371317715575e-06,0.009018090607157457,7.771284704032418e-06,1
l_1841,Warringah to Sydney East,907,254,1.4462152199594402e-06,0.003017092988418528,2.5999615232221377e-06,2
l_1843,Sydney East to Kurringai,254,164,8.436792640803383e-07,0.0017600829786608668,1.5167407964429855e-06,2
l_1845,Sydney East to Willoughby,254,874,2.123394431435879e-06,0.004429823695889336,3.817373613667449e-06,2
l_1847,Sydney East to Willoughby,254,71,4.234452614245835e-06,0.00883391152016082,7.6125694965755725e-06,2
l_1849,Sydney East to Willoughby,874,71,2.037367438747398e-06,0.004250354255329565,3.662716915368537e-06,2
l_1851,Peak Downs Tee to Moranbah,547,836,2.729288010034741e-05,0.05693838375370931,4.9066305719565414e-05,1
l_1852,Peak Downs Tee to Moranbah,546,338,3.2653599573036226e-05,0.06812191225673649,5.870364335328875e-05,1
l_1853,Eagle Downs to Moranbah,545,547,4.545997600091343e-05,0.09483856410381097,8.172655550692624e-05,1
l_1854,Dysart to Peak Downs Tee,545,546,3.992282414442281e-05,0.08328696250851382,7.177203312572947e-05,1
l_1855,Gladstone-H7 to Wurdong,440,616,5.820531209304833e-07,0.0013387366459625852,1.7879480842065024e-05,1
l_1856,Gladstone-T5 to Calliope River-H67,439,516,2.3593767637461444e-06,0.0049221298411834796,4.2416154386042086e-06,2
l_1859,Calliope River-H67 to Callemondah-T101,441,516,1.6143575236129017e-06,0.0033678713223815916,2.9022426179662476e-06,1
l_1860,Calliope 275 to Calliope 132,516,616,2.0189269732705727e-07,0.00042118837715969537,3.6295652101116966e-07,2
l_1862,Duaringa to Baralaba to Blackwater Tee,483,486,2.623859010071508e-05,0.05473892483379857,4.71709353794311e-05,1
l_1863,Baralaba to Blackwater,483,761,5.6470838922046645e-05,0.11780941716724386,0.00010152154835261248,1
l_1864,Nudgee-SSNGE to South Pine-H2,315,233,2.823197548493203e-05,0.05746579740841642,2.508637302821858e-05,2
l_1866,Bald Hills-SSQR42 to Sandgate-SSSGT,319,341,5.266036991887161e-06,0.010718945795434223,4.679295943331592e-06,1
l_1868,Halys-S2 to Western Downs-S5,813,453,2.6845600947721623e-05,0.06174554946831941,0.0008246419279930944,2
l_1870,Tarong to Braemar,454,660,2.8740165357198995e-05,0.06610309470241969,0.0008828390698779405,2
l_1872,Geehi Dam to Murray Guthega Tee,205,212,1.4494178111498269e-07,0.00030237742314948924,2.605719043786642e-07,1
l_1873,Murray to Guthega,204,205,1.7037604486966653e-05,0.035543836302951354,3.062968464350174e-05,1
l_1874,Woden to Wanniassa,694,695,7.233644070869831e-06,0.015090822241207436,1.3004424236022749e-05,1
l_1875,Wanniassa to Gilmore,694,802,6.03173702239523e-06,0.01258340475684074,1.084367247695117e-05,1
l_1876,Woden To Civic,695,73,1.2006697340505222e-05,0.02504836200044807,2.1585273530147636e-05,1
l_1877,Gilmore to Causeway,802,417,1.2735091852882384e-05,0.026567938026039406,2.2894758923310546e-05,1
l_1878,Causeway to Telopea Park,417,550,7.277207437748815e-07,0.001518170410093933,1.3082741125614426e-06,1
l_1879,Causeway to City East,417,418,8.528284849684054e-06,0.017791700756640733,1.5331889861371183e-05,1
l_1880,City East  to Bruce,418,686,1.1600129172311078e-05,0.024200179826285143,2.0854357702902143e-05,1
l_1881,Bruce to Causeway,417,686,1.6419437118167793e-05,0.03425421605256811,2.951836224030259e-05,1
l_1882,Civic to Bruce,686,73,2.5815566539721827e-06,0.005385641343287142,4.641043654992099e-06,1
l_1883,Bruce to Latham,686,74,7.5852716331703645e-06,0.01582438736907367,1.3636569521087179e-05,1
l_1884,Bruce to Gold Creek,301,686,1.0688103166553412e-05,0.022297511932011436,1.921474522308437e-05,1
l_1885,Theodore to Gilmore,689,802,6.850105106599761e-06,0.01429068357310727,1.2314909607773557e-05,1
l_1886,Williamsdale to Gilmore,693,802,2.099464697506728e-05,0.043799015048793515,3.7743534693500075e-05,1
l_1887,Williamsdale to Theodore,693,689,1.529827681966409e-05,0.03191525237079768,2.7502774520547004e-05,1
l_1888,West Wetherill to Guildford,957,188,2.9064072509583797e-06,0.006063344388396925,5.225050130171871e-06,1
l_1889,Wetherill Park to Guildford-West Wetherill,957,92,6.596978889543977e-08,0.00013762611869723226,1.1859847030792608e-07,1
l_1890,Blacktown to Baulkham Hills,217,576,5.606555135442748e-06,0.01169639065809348,1.0079293474994294e-05,2
l_1892,Eastern Creek to Sydney West,712,723,8.516408370461173e-07,0.0017766924055568915,1.5310538689993174e-06,1
l_1893,Blacktown to Rooty Hill,719,850,2.362201759553232e-07,0.0004928023345085419,4.246694129728687e-07,1
l_1894,Arndell Park to Blacktown to Quakers,217,337,3.3859115109094157e-06,0.007063685776489672,6.0870882341055064e-06,2
l_1896,Arndell Park to Blacktown and Rooty Hill,336,337,5.145411581303737e-07,0.0010734353359187008,9.25026368682974e-07,2
l_1898,Quakers to Blacktown via Arndell Park,337,958,1.0329280044107567e-05,0.021548935432557807,1.8569663979901363e-05,1
l_1899,Arndell Park to Blacktown and Rooty Hill,337,719,5.432112841887473e-06,0.01133246929043976,9.76568645094496e-06,1
l_1900,Blacktown to Rooty Hill,850,182,1.070010125603108e-06,0.0022322542336295596,1.923631502166178e-06,1
l_1901,BHP to Blacktown-Rooty Hill Tee,850,471,8.050469677147742e-07,0.0016794883141307017,1.4472888347169857e-06,1
l_1902,BHP to Sydney West,471,712,1.2683550145956121e-05,0.026460411759940013,2.2802098817815855e-05,1
l_1903,Sydney West to Rooty Hill,182,712,1.0808493052638238e-05,0.022548669212179753,1.9431178480932688e-05,1
l_1904,North Parramatta to Camellia,537,284,2.7704297426841454e-06,0.005779668223788229,4.980593921540252e-06,1
l_1905,Granville to Camellia,537,950,1.966122891114883e-06,0.00410172393934441,3.534635645010241e-06,1
l_1906,Sydney West to Guildford,957,181,4.322737131771558e-06,0.00901809060715746,7.77128470403242e-06,1
l_1907,Sydney West to Wetherill Park,712,478,7.744843813779862e-06,0.016157286719474,1.3923443510542904e-05,1
l_1908,Granville to Sydney West and Wetherill Park,950,478,1.116526911577523e-05,0.023292975138206707,2.0072579583452453e-05,1
l_1909,Sydney West to Wetherill Park,478,92,1.4301329246320709e-06,0.0029835421172893727,2.5710492641896075e-06,1
l_1910,North Parramatta to Guildford,284,181,6.505069991911145e-06,0.013570871603963147,1.1694616023547486e-05,1
l_1911,Cronulla to Kirrawee,519,520,7.33347854275107e-06,0.015299096833369314,1.3183903598430304e-05,1
l_1912,Kirrawee to Port Hacking,520,521,1.4747918966652545e-06,0.0030767096275822574,2.6513357992436273e-06,1
l_1913,Port Hacking to Menai,521,525,7.1192981947191485e-06,0.014852273969534237,1.2798856714517036e-05,1
l_1914,Port Hacking to Sydney South,521,286,1.0039093526037346e-05,0.02094354856003699,1.8047975526393357e-05,1
l_1915,Sydney South to Kurnell,522,286,2.1538798575085145e-05,0.04493422366393771,3.872179380965423e-05,1
l_1916,Kurnell to Cronulla and Sydney South,523,522,6.387435189011251e-06,0.013325461976042612,1.1483135770048204e-05,1
l_1917,Sydney South to Kurnell,523,286,1.5151363386073896e-05,0.031608761687895115,2.723865803960604e-05,1
l_1918,Kurnell to Cronulla,519,523,1.939034346935754e-06,0.00404521184101951,3.48593668816493e-06,1
l_1919,Bunnerong to Kurnell,522,290,7.053298624893975e-06,0.014714585721886176,1.26802047049638e-05,2
l_1921,Beaconsfield West to Beaconsfield South,538,249,7.627394044510127e-08,0.00015912263108558726,1.3712295904848923e-07,2
l_1923,Beaconsfield West to Sydney South,249,538,1.2203830471216206e-08,2.8794019519675155e-05,7.577742319417238e-07,1
l_1925,Beaconsfield West to Beaconsfield North,910,249,1.0456915360466671e-07,0.0002181520812333507,1.879912285086198e-07,4
l_1931,Beaconsfield South to Belmore Park,793,538,4.261576323031598e-06,0.00889049697885882,7.661331671275991e-06,1
l_1932,Haymarket to Beaconsfield West,249,629,9.745907392914455e-07,0.002033190389308941,1.7520894456617882e-06,1
l_1933,Haymarket to Green Square,163,629,3.5479608085682644e-07,0.0007401752886417039,6.378415508886913e-07,1
l_1934,Haymarket to Green Square,629,288,3.0318985867458924e-06,0.006325144308689838,5.450654618385205e-06,1
l_1935,Haymarket to Beaconsfield South,288,538,3.922156550951959e-06,0.008182399732792762,7.051133178376268e-06,2
l_1937,Haymarket to City North,56,288,9.815193137253362e-07,0.0020476447755273445,1.7645454250279857e-06,4
l_1941,Rouse Hill to Parklea,851,218,3.965848655444667e-06,0.008273550164827283,7.129681508515421e-06,2
l_1944,Rouse Hill to Mungerie Park,851,219,1.8700940799215053e-06,0.0039013887133426866,3.3619979830787433e-06,2
l_1946,West Castle Hiill to Tee,183,721,3.630204034309201e-06,0.0075733286355194876,6.526269866606994e-06,1
l_1947,Parklea to Tee,218,183,5.427467041133615e-07,0.0011322777224773042,9.75733437233461e-07,1
l_1948,Bella Vista to Tee,183,184,2.3131161835114866e-06,0.004825621057193449,4.158449581273919e-06,1
l_1949,Parklea to Bella Vista,218,184,2.8558628876248475e-06,0.005957898779670752,5.1341830185073794e-06,1
l_1950,Bella Vista to Cheriton Avenue,184,281,4.691766648121986e-06,0.009787959677081631,8.434714690249335e-06,1
l_1951,Bella Vista to Baulkham Hills,184,576,4.395896626624531e-06,0.009170715884440418,7.902808607979045e-06,1
l_1952,Waratah West to Merewether and Waratah,828,51,5.753613372751924e-07,0.0012003183430394097,1.034367027963576e-06,1
l_1953,Waratah to Waratah West and Merewether,49,51,2.1306720533977746e-07,0.0004445006264770206,3.8304571000119064e-07,1
l_1954,Argenton to Merewether,946,669,1.2961214241546086e-05,0.027039674365102996,2.3301274842899056e-05,2
l_1955,Newcastle to Argenton,946,43,6.6935029670015295e-06,0.013963980319793137,1.2033375067277515e-05,2
l_1958,Munmorah to Lake Munmorah,59,678,5.588037566227969e-06,0.011657759320606914,1.0046003154993809e-05,1
l_1959,Vales Point to Lake Munmorah,53,678,7.697883245213295e-06,0.016059317620408433,1.3839019235582544e-05,1
l_1960,Munmorah to Charmhaven,59,916,4.297209820051234e-07,0.0008964835550688945,7.725392483187168e-07,1
l_1997,Mount Barker South to Cherry Gardens,14,13,4.398160114794079e-06,0.0101158775870374,0.00013510247894055552,1
l_2011,Strathmore to Ross,327,354,3.7368536878034467e-05,0.08594856367174071,0.0011478849870931536,2
l_2013,Strathmore to Clare South,68,327,9.316866963143822e-05,0.19436840105525788,0.00016749578684307296,1
l_2014,Strathmore to Ross,354,69,1.7223314717472166e-05,0.039614051962072655,0.0005290649847141341,1
l_2015,South Pine to Stafford,317,233,1.6319272470577477e-05,0.03321765443397594,1.4500981589635666e-05,2
l_2017,Aramara to Teebar Creek,671,672,2.3752303907042824e-05,0.049552036645510285,4.270116604631097e-05,2
l_2019,Korenan to Korenan Tee,720,722,1.5973250574978318e-07,0.00033323382057458154,2.871622170930703e-07,1
l_2020,Broadbeach to Surfers Paradise,312,7,4.639728088789397e-06,0.009444102646051602,4.122770283893037e-06,2
l_2022,Molendinar to Surfers Paradise,314,312,1.0692596194909544e-05,0.021764632341602343,9.50122873720883e-06,1
l_2023,Molendinar to Southport,314,581,1.2297108848163113e-05,0.025030595756749173,1.0926966832281161e-05,1
l_2025,Yabulu South to Alan Sherriff,355,361,2.1903186715697994e-05,0.045694409899660456,3.937687967241983e-05,1
l_2028,Charlotte Street-SSCST to Makerston Street-SSMST,791,960,1.3673379500310108e-06,0.0027831975721025475,1.2149893615636304e-06,2
l_2030,Brandy Hill to Tomago 132,42,833,2.202940032017095e-05,0.0459577166162839,3.9603782633201885e-05,2
l_2031,Tomago 132 to Stroud,42,45,1.737345703503813e-05,0.036244491609260035,3.123347009010106e-05,1
l_2033,Yass to Cullerin Range Tee,413,412,1.2948372283495266e-07,0.0002701288348290375,2.327818796319114e-07,1
l_2034,Guildford to Camellia,181,537,7.112643778244254e-06,0.014838391531421753,1.2786893607950707e-05,2
l_2036,Homebush to Mason Park,287,457,2.1572715481189063e-06,0.004500498108522793,3.878276858687957e-06,1
l_2037,Parkes to Manildra,82,81,7.866807875856407e-05,0.16411728044286295,0.00014142706773879175,1
l_2039,Cadia to Orange North,83,133,2.6469446440454565e-05,0.055220537137657115,4.758596185158466e-05,1
l_2040,Cadia to Orange North,83,133,2.648845478611019e-05,0.05526019233254618,4.762013447447139e-05,1
l_2041,Tenterfield to Glen Innes,310,541,7.761294328611074e-05,0.16191605769825662,0.0001395301774334592,1
l_2042,Glen Innes to Inverell,310,309,6.372154794699493e-05,0.13293584030144923,0.00011455665144153843,1
l_2043,Narrabri to Moree,565,567,5.109961075447466e-05,0.10660396543369619,9.186531850839483e-05,1
l_2044,Bannaby 500 to Bannaby 330,609,902,4.2883774896428523e-08,0.00010730762795267564,1.3232121317418223e-05,1
l_2045,Bannaby 500 to Bannaby 330,902,609,4.314063141367608e-08,0.0001079503573685582,1.3311376387793857e-05,1
l_2046,Wollar to Bayswater,462,246,7.590084438203413e-06,0.018992590064452478,0.002341979416185212,1
l_2047,Mount Piper to Wollar,215,462,1.7458138840636136e-05,0.04119116467080676,0.0010840307706910174,1
l_2048,Wallerawang to Mount Piper,215,334,1.290228554438062e-06,0.00304419716981118,8.011435050450576e-05,1
l_2050,Mortlake to Heywood Terminal,40,619,6.341937948997406e-06,0.015869365968214835,0.0019568541372896034,1
l_2058,Mokota to Belalie,405,400,6.79056786204144e-06,0.015618474872667898,0.00020859234944401757,1
l_2059,North Brown Hill Wind Farm to Belalie,399,400,4.754076928137171e-08,0.00010934495104584447,1.460355151475664e-06,1
l_2061,Snowtown Wind Farm Stage 2 to Blythe West,407,238,6.293260238989061e-06,0.0144746549783042,0.00019331607688531438,1
l_2062,Para to Bungama,594,406,1.8677892054316504e-05,0.04295961599256387,0.0005737466240563212,1
l_2063,Blyth West to Para to Bungama Tee,406,238,3.1316406933463796e-08,7.20285143642619e-05,9.619759394367231e-07,1
l_2065,Waterloo to Waterloo East,125,871,4.485855730083282e-06,0.00935838849121704,8.064534334847603e-06,1
l_2069,Strathmore to Bowen North,824,327,7.02020623033342e-05,0.1464554839589162,0.000126207122093924,1
l_2070,Tungatinah to Meadowbank,422,450,7.016302808910155e-05,0.14281587768738627,6.23454740661701e-05,1
l_2072,Elaine to Ballarat Terminal,302,143,7.122341026398883e-06,0.01587397848898896,9.247929297093e-05,1
l_2073,Elaine to Mt Mercer,143,304,1.6735365145174888e-05,0.03491330483961236,3.008632799186547e-05,1
l_2074,Whyalla Terminal to Cultana,346,583,9.787000556615136e-06,0.020417632417006292,1.759477049042994e-05,1
l_2076,Dapto to Fairfax Lane,265,34,3.986184633886542e-05,0.08315975066130236,7.166240909050171e-05,1
l_2077,Nyngan Solar Farm,569,573,1.01531227000478e-05,0.021181436127968783,1.8252973690470415e-05,1
l_2081,Lane Cove to Top Ryde,468,865,2.788006907344758e-06,0.005816337690076449,5.0121936109739e-06,1
l_2082,Mason Park to Top Ryde,468,287,5.923078190813918e-06,0.012356720792815716,1.064832895036485e-05,1
l_2083,Morisset to Eraring 132,54,363,8.722181875006453e-06,0.018196208569517872,1.568047200761606e-05,1
l_2084,Rathmines to Newcastle,58,43,1.2060305301886068e-05,0.02516019888487119,2.168164828475193e-05,1
l_2085,Eraring 132  Tee to Rathmines,58,339,6.7112128113009425e-06,0.014000926582233413,1.2065213284110842e-05,1
l_2086,Dalley Street to Surry Hills,397,161,2.122384053274368e-06,0.004427715845809573,3.815557186687856e-06,4
l_2090,Waverley to Rose Bay,251,937,1.752135597770369e-06,0.0036553038260375556,3.14993582891386e-06,1
l_2091,Campbell to Rose Bay,253,251,5.261542865359771e-06,0.01097662634734663,9.459040960102064e-06,1
l_2092,Clovelly to Double Bay,915,394,2.72997091015152e-06,0.005695263041026285,4.9078582689156975e-06,1
l_2093,Hurstville North to Peakhurst,869,532,3.1884757979195066e-06,0.006651795556345279,5.732144343321332e-06,2
l_2095,Quakers Hill to Doonside,958,185,3.8561819403813585e-06,0.008044763555120824,6.9325260398080985e-06,2
l_2097,Doonside to Huntingwood,185,382,2.622703480604115e-06,0.00547148181876655,4.715016162381916e-06,1
l_2098,Huntingwood to Blacktown,217,382,5.046019416675834e-06,0.010527001508048974,9.071579490884438e-06,1
l_2099,Blacktown to Arndell Park,336,217,3.421091859022363e-06,0.00713707898944775,6.1503343887613725e-06,2
l_2101,Surry Hills to Double Bay,161,915,3.0867909983139163e-06,0.0064396608120246,5.549338518280642e-06,1
l_2102,Campbell to Double Bay,253,915,3.0849925988035697e-06,0.006435908992462644,5.546105410603617e-06,1
l_2103,Hurstville North to Kogarah,532,252,3.1707823429998486e-06,0.0066148834854154095,5.700335590814035e-06,1
l_2104,Waverley to Belmore Park,793,937,4.896888790908986e-06,0.010215885320672493,8.803477009610097e-06,1
l_2105,Surry Hills to Belmore Park,793,161,5.033390486238273e-07,0.0010500655043879238,9.048875585709089e-07,2
l_2106,Haymarket to Belmore Park,288,793,4.887381093589171e-07,0.0010196050370435675,8.786384361942721e-07,1
l_2108,Canterbury to Marrickville,60,55,4.251421947663886e-06,0.008869312929416614,7.643076445577878e-06,1
l_2109,Beaconsfield South to Beaconsfield North,538,910,1.80843094049768e-07,0.0003772747123189379,3.25114187557109e-07,4
l_2113,Beaconsfield North to Green Square,910,163,6.26015040905706e-07,0.0013059920574021579,1.1254307082723248e-06,1
